game_id,n_moves,move_1,move_2,move_3,move_4,move_5,move_6,move_7,move_8,move_9,move_10,move_11,move_12,move_13,move_14,move_15,move_16,move_17,move_18,move_19,move_20,move_21,move_22,move_23,move_24,move_25,move_26,move_27,move_28,move_29,move_30,sequence
3bet-gokifu-20220119-Dang_Yifei-Zhao_Chenyu,30,B:R16,W:D17,B:Q3,W:D3,B:C15,W:R5,B:C5,W:P4,B:P3,W:O4,B:N3,W:E16,B:O17,W:C12,B:E4,W:E3,B:F4,W:G2,B:R9,W:D14,B:R7,W:D7,B:P6,W:N4,B:M3,W:M4,B:L3,W:L4,B:K3,W:Q7,B:R16|W:D17|B:Q3|W:D3|B:C15|W:R5|B:C5|W:P4|B:P3|W:O4|B:N3|W:E16|B:O17|W:C12|B:E4|W:E3|B:F4|W:G2|B:R9|W:D14|B:R7|W:D7|B:P6|W:N4|B:M3|W:M4|B:L3|W:L4|B:K3|W:Q7
3beu-gokifu-20220119-Mi_Yuting-Liao_Yuanhe,30,B:Q16,W:D16,B:Q4,W:D4,B:C3,W:D3,B:C4,W:D5,B:B6,W:R17,B:Q17,W:R16,B:Q15,W:R14,B:R18,W:Q14,B:R10,W:R3,B:R4,W:Q3,B:O3,W:P3,B:P4,W:O2,B:N3,W:N2,B:M3,W:O14,B:R15,W:S15,B:Q16|W:D16|B:Q4|W:D4|B:C3|W:D3|B:C4|W:D5|B:B6|W:R17|B:Q17|W:R16|B:Q15|W:R14|B:R18|W:Q14|B:R10|W:R3|B:R4|W:Q3|B:O3|W:P3|B:P4|W:O2|B:N3|W:N2|B:M3|W:O14|B:R15|W:S15
3bew-gokifu-20220120-Mi_Yuting-Park_Jungwhan,30,B:Q16,W:D4,B:Q4,W:D16,B:C3,W:D3,B:C4,W:D5,B:B6,W:R14,B:O17,W:R6,B:O3,W:R16,B:R17,W:S17,B:R15,W:S16,B:Q15,W:S15,B:R18,W:Q14,B:S13,W:S14,B:R9,W:Q11,B:P10,W:R4,B:R3,W:S3,B:Q16|W:D4|B:Q4|W:D16|B:C3|W:D3|B:C4|W:D5|B:B6|W:R14|B:O17|W:R6|B:O3|W:R16|B:R17|W:S17|B:R15|W:S16|B:Q15|W:S15|B:R18|W:Q14|B:S13|W:S14|B:R9|W:Q11|B:P10|W:R4|B:R3|W:S3
3bex-gokifu-20220120-Ding_Hao-Shin_Jinseo,30,B:Q16,W:D4,B:C3,W:D3,B:C4,W:D5,B:B6,W:D16,B:Q4,W:R17,B:R16,W:Q17,B:O17,W:O18,B:N18,W:P17,B:O16,W:P16,B:P15,W:Q15,B:S15,W:Q14,B:P14,W:P13,B:O13,W:R13,B:S17,W:P18,B:P12,W:Q13,B:Q16|W:D4|B:C3|W:D3|B:C4|W:D5|B:B6|W:D16|B:Q4|W:R17|B:R16|W:Q17|B:O17|W:O18|B:N18|W:P17|B:O16|W:P16|B:P15|W:Q15|B:S15|W:Q14|B:P14|W:P13|B:O13|W:R13|B:S17|W:P18|B:P12|W:Q13
3bey-gokifu-20220120-Chen_Xian-Dang_Yifei,30,B:Q16,W:D4,B:R4,W:D17,B:C3,W:D3,B:C4,W:D5,B:B6,W:P3,B:C15,W:E16,B:Q6,W:L4,B:R13,W:O17,B:C7,W:R17,B:Q17,W:R16,B:Q15,W:S14,B:Q18,W:S13,B:R12,W:K16,B:J3,W:M3,B:K5,W:D7,B:Q16|W:D4|B:R4|W:D17|B:C3|W:D3|B:C4|W:D5|B:B6|W:P3|B:C15|W:E16|B:Q6|W:L4|B:R13|W:O17|B:C7|W:R17|B:Q17|W:R16|B:Q15|W:S14|B:Q18|W:S13|B:R12|W:K16|B:J3|W:M3|B:K5|W:D7
3bez-gokifu-20220120-Lian_Xiao-Xia_Chenkun,30,B:Q16,W:C3,B:Q3,W:D17,B:O17,W:R5,B:O4,W:S15,B:R14,W:S14,B:R16,W:R15,B:R12,W:Q15,B:R8,W:O15,B:S16,W:P12,B:Q10,W:M16,B:M18,W:D14,B:R4,W:P10,B:P9,W:O10,B:O9,W:N9,B:N10,W:M9,B:Q16|W:C3|B:Q3|W:D17|B:O17|W:R5|B:O4|W:S15|B:R14|W:S14|B:R16|W:R15|B:R12|W:Q15|B:R8|W:O15|B:S16|W:P12|B:Q10|W:M16|B:M18|W:D14|B:R4|W:P10|B:P9|W:O10|B:O9|W:N9|B:N10|W:M9
3bf0-gokifu-20220120-Gu_Zihao-Ke_Jie,30,B:Q16,W:D17,B:Q4,W:D3,B:C5,W:D15,B:E4,W:E3,B:F4,W:G3,B:D14,W:E14,B:C15,W:E15,B:C16,W:D13,B:D16,W:E16,B:C17,W:C14,B:E17,W:F17,B:D18,W:C7,B:D7,W:D8,B:C8,W:B7,B:E7,W:D9,B:Q16|W:D17|B:Q4|W:D3|B:C5|W:D15|B:E4|W:E3|B:F4|W:G3|B:D14|W:E14|B:C15|W:E15|B:C16|W:D13|B:D16|W:E16|B:C17|W:C14|B:E17|W:F17|B:D18|W:C7|B:D7|W:D8|B:C8|W:B7|B:E7|W:D9
3bf1-gokifu-20220120-Lee_Donghoon-Xie_Ke,30,B:R16,W:D4,B:D17,W:Q4,B:D14,W:P16,B:P17,W:O17,B:Q17,W:O16,B:R14,W:K16,B:R3,W:Q3,B:R4,W:Q5,B:R5,W:Q6,B:S7,W:J3,B:K4,W:J4,B:K5,W:J5,B:K6,W:L2,B:C3,W:C4,B:D3,W:E3,B:R16|W:D4|B:D17|W:Q4|B:D14|W:P16|B:P17|W:O17|B:Q17|W:O16|B:R14|W:K16|B:R3|W:Q3|B:R4|W:Q5|B:R5|W:Q6|B:S7|W:J3|B:K4|W:J4|B:K5|W:J5|B:K6|W:L2|B:C3|W:C4|B:D3|W:E3
3bf2-gokifu-20220120-Byun_Sangil-Yang_Kaiwen,30,B:R16,W:D4,B:C16,W:R4,B:O16,W:E17,B:D15,W:H17,B:C3,W:C4,B:D3,W:F3,B:F2,W:G3,B:G2,W:H3,B:C10,W:P4,B:R10,W:L17,B:F16,W:F17,B:R7,W:D10,B:D11,W:C9,B:B9,W:D9,B:B8,W:E11,B:R16|W:D4|B:C16|W:R4|B:O16|W:E17|B:D15|W:H17|B:C3|W:C4|B:D3|W:F3|B:F2|W:G3|B:G2|W:H3|B:C10|W:P4|B:R10|W:L17|B:F16|W:F17|B:R7|W:D10|B:D11|W:C9|B:B9|W:D9|B:B8|W:E11
3bgg-gokifu-20220207-Yang_Dingxin-Shin_Jinseo,30,B:R16,W:D16,B:D3,W:Q4,B:D6,W:P17,B:Q15,W:C8,B:O3,W:Q6,B:R8,W:P3,B:O4,W:K4,B:N7,W:Q8,B:Q7,W:P7,B:R7,W:P6,B:R5,W:R6,B:S6,W:Q5,B:Q9,W:P8,B:S4,W:R9,B:S9,W:R10,B:R16|W:D16|B:D3|W:Q4|B:D6|W:P17|B:Q15|W:C8|B:O3|W:Q6|B:R8|W:P3|B:O4|W:K4|B:N7|W:Q8|B:Q7|W:P7|B:R7|W:P6|B:R5|W:R6|B:S6|W:Q5|B:Q9|W:P8|B:S4|W:R9|B:S9|W:R10
3bgp-gokifu-20220209-Shin_Jinseo-Yang_Dingxin,30,B:R16,W:D4,B:D17,W:R4,B:D14,W:P17,B:P3,W:Q15,B:R15,W:Q14,B:S13,W:Q5,B:L17,W:L14,B:N17,W:N15,B:K15,W:R12,B:R13,W:Q13,B:R11,W:Q11,B:S12,W:R10,B:Q12,W:P12,B:M4,W:R12,B:S11,W:F17,B:R16|W:D4|B:D17|W:R4|B:D14|W:P17|B:P3|W:Q15|B:R15|W:Q14|B:S13|W:Q5|B:L17|W:L14|B:N17|W:N15|B:K15|W:R12|B:R13|W:Q13|B:R11|W:Q11|B:S12|W:R10|B:Q12|W:P12|B:M4|W:R12|B:S11|W:F17
3bht-gokifu-20220214-Peng_Liyao-Tong_Mengcheng,30,B:R16,W:D17,B:D3,W:Q4,B:C15,W:P17,B:Q14,W:D5,B:F16,W:D15,B:D16,W:E16,B:C16,W:E17,B:E15,W:D14,B:C17,W:F17,B:G16,W:E14,B:F15,W:G17,B:H16,W:H17,B:J16,W:J17,B:B13,W:K16,B:G13,W:K15,B:R16|W:D17|B:D3|W:Q4|B:C15|W:P17|B:Q14|W:D5|B:F16|W:D15|B:D16|W:E16|B:C16|W:E17|B:E15|W:D14|B:C17|W:F17|B:G16|W:E14|B:F15|W:G17|B:H16|W:H17|B:J16|W:J17|B:B13|W:K16|B:G13|W:K15
3bhu-gokifu-20220214-Yu_Zhiying-Fan_Yin,30,B:Q16,W:D4,B:Q4,W:D17,B:C15,W:C13,B:E16,W:D16,B:D15,W:E15,B:E14,W:F15,B:D13,W:G16,B:D11,W:D10,B:E10,W:E9,B:C10,W:D9,B:C9,W:B16,B:B15,W:C8,B:B8,W:B7,B:C7,W:D8,B:B6,W:C11,B:Q16|W:D4|B:Q4|W:D17|B:C15|W:C13|B:E16|W:D16|B:D15|W:E15|B:E14|W:F15|B:D13|W:G16|B:D11|W:D10|B:E10|W:E9|B:C10|W:D9|B:C9|W:B16|B:B15|W:C8|B:B8|W:B7|B:C7|W:D8|B:B6|W:C11
3bhv-gokifu-20220214-Shi_Yue-Liao_Yuanhe,30,B:R16,W:D17,B:Q3,W:D4,B:P17,W:R5,B:P4,W:R8,B:C15,W:C16,B:D15,W:F17,B:D11,W:F3,B:C6,W:M3,B:E6,W:B4,B:G4,W:F4,B:G5,W:H2,B:M5,W:O16,B:O17,W:R15,B:Q16,W:R11,B:J3,W:H3,B:R16|W:D17|B:Q3|W:D4|B:P17|W:R5|B:P4|W:R8|B:C15|W:C16|B:D15|W:F17|B:D11|W:F3|B:C6|W:M3|B:E6|W:B4|B:G4|W:F4|B:G5|W:H2|B:M5|W:O16|B:O17|W:R15|B:Q16|W:R11|B:J3|W:H3
3bi8-gokifu-20220216-Ding_Hao-Rong_Yi,30,B:Q16,W:C17,B:Q4,W:D3,B:C5,W:E4,B:D8,W:O3,B:R6,W:R17,B:Q17,W:R16,B:R14,W:R15,B:Q15,W:S14,B:R18,W:S18,B:S15,W:Q18,B:S17,W:R19,B:S16,W:R18,B:S13,W:Q14,B:R13,W:N17,B:O17,W:O18,B:Q16|W:C17|B:Q4|W:D3|B:C5|W:E4|B:D8|W:O3|B:R6|W:R17|B:Q17|W:R16|B:R14|W:R15|B:Q15|W:S14|B:R18|W:S18|B:S15|W:Q18|B:S17|W:R19|B:S16|W:R18|B:S13|W:Q14|B:R13|W:N17|B:O17|W:O18
3bi9-gokifu-20220216-Xu_Jiayang-Shi_Yue,30,B:R16,W:D16,B:Q4,W:D4,B:O16,W:R3,B:R4,W:Q3,B:O3,W:P3,B:P4,W:O2,B:F17,W:Q8,B:N3,W:N2,B:M3,W:Q11,B:C17,W:D17,B:C16,W:D15,B:D18,W:E18,B:C18,W:F18,B:G17,W:J17,B:C14,W:G18,B:R16|W:D16|B:Q4|W:D4|B:O16|W:R3|B:R4|W:Q3|B:O3|W:P3|B:P4|W:O2|B:F17|W:Q8|B:N3|W:N2|B:M3|W:Q11|B:C17|W:D17|B:C16|W:D15|B:D18|W:E18|B:C18|W:F18|B:G17|W:J17|B:C14|W:G18
3bia-gokifu-20220218-Ding_Hao-Fan_Tingyu,30,B:R16,W:D4,B:C16,W:R4,B:O16,W:E17,B:D15,W:H17,B:C3,W:C4,B:D3,W:F3,B:F2,W:G3,B:G2,W:H3,B:C10,W:P4,B:R10,W:R8,B:K17,W:R12,B:D17,W:E16,B:F14,W:H15,B:G16,W:H16,B:G17,W:G15,B:R16|W:D4|B:C16|W:R4|B:O16|W:E17|B:D15|W:H17|B:C3|W:C4|B:D3|W:F3|B:F2|W:G3|B:G2|W:H3|B:C10|W:P4|B:R10|W:R8|B:K17|W:R12|B:D17|W:E16|B:F14|W:H15|B:G16|W:H16|B:G17|W:G15
3bib-gokifu-20220218-Mi_Yuting-Jiang_Weijie,30,B:R16,W:D16,B:Q3,W:D3,B:O16,W:R5,B:C5,W:E4,B:Q7,W:P5,B:O4,W:Q10,B:O8,W:O5,B:N4,W:N5,B:M4,W:M5,B:L4,W:O10,B:R8,W:R9,B:Q4,W:Q5,B:N7,W:L5,B:L7,W:N9,B:P9,W:P10,B:R16|W:D16|B:Q3|W:D3|B:O16|W:R5|B:C5|W:E4|B:Q7|W:P5|B:O4|W:Q10|B:O8|W:O5|B:N4|W:N5|B:M4|W:M5|B:L4|W:O10|B:R8|W:R9|B:Q4|W:Q5|B:N7|W:L5|B:L7|W:N9|B:P9|W:P10
3bic-gokifu-20220218-Fan_Yin-Xie_Ke,30,B:Q16,W:D16,B:Q3,W:D3,B:C5,W:C4,B:D5,W:F3,B:D9,W:R17,B:R16,W:Q17,B:P16,W:O18,B:R9,W:C14,B:Q5,W:N17,B:F17,W:E18,B:L16,W:M15,B:Q12,W:Q9,B:Q8,W:R10,B:Q10,W:P9,B:R11,W:K14,B:Q16|W:D16|B:Q3|W:D3|B:C5|W:C4|B:D5|W:F3|B:D9|W:R17|B:R16|W:Q17|B:P16|W:O18|B:R9|W:C14|B:Q5|W:N17|B:F17|W:E18|B:L16|W:M15|B:Q12|W:Q9|B:Q8|W:R10|B:Q10|W:P9|B:R11|W:K14
3bid-gokifu-20220216-Fan_Yin-Yang_Dingxin,30,B:Q16,W:D4,B:Q3,W:D16,B:Q5,W:R17,B:R16,W:Q17,B:P16,W:O18,B:F3,W:K4,B:J4,W:K3,B:K5,W:J3,B:J5,W:M4,B:M5,W:N5,B:L4,W:L3,B:L5,W:N4,B:N2,W:H3,B:G4,W:N7,B:D6,W:D2,B:Q16|W:D4|B:Q3|W:D16|B:Q5|W:R17|B:R16|W:Q17|B:P16|W:O18|B:F3|W:K4|B:J4|W:K3|B:K5|W:J3|B:J5|W:M4|B:M5|W:N5|B:L4|W:L3|B:L5|W:N4|B:N2|W:H3|B:G4|W:N7|B:D6|W:D2
3bie-gokifu-20220216-Ke_Jie-Yi_Lingtao,30,B:R16,W:Q4,B:D17,W:D4,B:D14,W:P17,B:N16,W:P15,B:Q14,W:K16,B:M14,W:M16,B:M17,W:N15,B:L16,W:M15,B:L15,W:L17,B:N18,W:K17,B:O16,W:O15,B:P16,W:Q15,B:Q16,W:R15,B:G17,W:G16,B:H16,W:H17,B:R16|W:Q4|B:D17|W:D4|B:D14|W:P17|B:N16|W:P15|B:Q14|W:K16|B:M14|W:M16|B:M17|W:N15|B:L16|W:M15|B:L15|W:L17|B:N18|W:K17|B:O16|W:O15|B:P16|W:Q15|B:Q16|W:R15|B:G17|W:G16|B:H16|W:H17
3bif-gokifu-20220218-Ke_Jie-Li_Weiqing,30,B:R16,W:D16,B:Q3,W:D3,B:O16,W:Q5,B:R5,W:R6,B:R4,W:Q6,B:O3,W:Q10,B:C17,W:D17,B:C16,W:C14,B:C15,W:D15,B:B14,W:C6,B:C13,W:D14,B:C18,W:R13,B:D5,W:C5,B:G17,W:M17,B:K17,W:P17,B:R16|W:D16|B:Q3|W:D3|B:O16|W:Q5|B:R5|W:R6|B:R4|W:Q6|B:O3|W:Q10|B:C17|W:D17|B:C16|W:C14|B:C15|W:D15|B:B14|W:C6|B:C13|W:D14|B:C18|W:R13|B:D5|W:C5|B:G17|W:M17|B:K17|W:P17
3bih-gokifu-20220221-Iyama_Yuuta-Mi_Yuting,30,B:R16,W:D16,B:D3,W:Q4,B:C17,W:D17,B:C16,W:C14,B:C15,W:D15,B:B14,W:P17,B:Q14,W:C5,B:E4,W:L16,B:R6,W:O4,B:R4,W:R3,B:S3,W:K3,B:Q3,W:R2,B:Q5,W:P4,B:S5,W:S2,B:J17,W:J15,B:R16|W:D16|B:D3|W:Q4|B:C17|W:D17|B:C16|W:C14|B:C15|W:D15|B:B14|W:P17|B:Q14|W:C5|B:E4|W:L16|B:R6|W:O4|B:R4|W:R3|B:S3|W:K3|B:Q3|W:R2|B:Q5|W:P4|B:S5|W:S2|B:J17|W:J15
3bjf-gokifu-20220223-Mi_Yuting-Shin_Jinseo,30,B:R16,W:Q4,B:D17,W:C4,B:C15,W:P17,B:Q14,W:D14,B:E3,W:G3,B:D5,W:D4,B:E4,W:E5,B:F5,W:E6,B:G4,W:E8,B:F6,W:E7,B:K4,W:C14,B:D15,W:E14,B:O3,W:R6,B:C2,W:M3,B:C6,W:C8,B:R16|W:Q4|B:D17|W:C4|B:C15|W:P17|B:Q14|W:D14|B:E3|W:G3|B:D5|W:D4|B:E4|W:E5|B:F5|W:E6|B:G4|W:E8|B:F6|W:E7|B:K4|W:C14|B:D15|W:E14|B:O3|W:R6|B:C2|W:M3|B:C6|W:C8
3bjx-gokifu-20220225-Ke_Jie-Shin_Jinseo,30,B:R16,W:D16,B:Q3,W:D4,B:O16,W:R5,B:Q7,W:R10,B:Q5,W:Q4,B:P4,W:R4,B:R3,W:R7,B:R6,W:S6,B:Q6,W:R8,B:S3,W:S5,B:C3,W:D3,B:C4,W:C5,B:B5,W:B6,B:C6,W:D5,B:B7,W:B4,B:R16|W:D16|B:Q3|W:D4|B:O16|W:R5|B:Q7|W:R10|B:Q5|W:Q4|B:P4|W:R4|B:R3|W:R7|B:R6|W:S6|B:Q6|W:R8|B:S3|W:S5|B:C3|W:D3|B:C4|W:C5|B:B5|W:B6|B:C6|W:D5|B:B7|W:B4
3bjy-gokifu-20220224-Yu_Zhengqi-Shin_Jinseo,30,B:R16,W:D4,B:D17,W:Q3,B:R5,W:C15,B:P4,W:P3,B:O4,W:N3,B:C16,W:D15,B:F16,W:P16,B:P17,W:O17,B:Q17,W:O16,B:Q15,W:K17,B:D12,W:E17,B:E16,W:D16,B:C17,W:F17,B:E14,W:G17,B:B15,W:B14,B:R16|W:D4|B:D17|W:Q3|B:R5|W:C15|B:P4|W:P3|B:O4|W:N3|B:C16|W:D15|B:F16|W:P16|B:P17|W:O17|B:Q17|W:O16|B:Q15|W:K17|B:D12|W:E17|B:E16|W:D16|B:C17|W:F17|B:E14|W:G17|B:B15|W:B14
3bjz-gokifu-20220228-Ke_Jie-Fan_Tingyu,30,B:R16,W:D17,B:Q3,W:D4,B:O16,W:Q5,B:R5,W:R6,B:R4,W:Q6,B:O3,W:Q10,B:C15,W:E16,B:C12,W:R13,B:C6,W:M17,B:F3,W:D6,B:D7,W:E6,B:C4,W:C3,B:C5,W:D3,B:G4,W:H5,B:H4,W:J5,B:R16|W:D17|B:Q3|W:D4|B:O16|W:Q5|B:R5|W:R6|B:R4|W:Q6|B:O3|W:Q10|B:C15|W:E16|B:C12|W:R13|B:C6|W:M17|B:F3|W:D6|B:D7|W:E6|B:C4|W:C3|B:C5|W:D3|B:G4|W:H5|B:H4|W:J5
3bk0-gokifu-20220227-Shi_Yue-Xie_Ke,30,B:Q16,W:D4,B:Q3,W:D17,B:Q5,W:R17,B:R16,W:Q17,B:P16,W:O18,B:C15,W:C12,B:F15,W:C16,B:B14,W:B16,B:C3,W:C4,B:D3,W:E4,B:F3,W:G5,B:G2,W:D10,B:R10,W:N17,B:E12,W:F11,B:B10,W:C10,B:Q16|W:D4|B:Q3|W:D17|B:Q5|W:R17|B:R16|W:Q17|B:P16|W:O18|B:C15|W:C12|B:F15|W:C16|B:B14|W:B16|B:C3|W:C4|B:D3|W:E4|B:F3|W:G5|B:G2|W:D10|B:R10|W:N17|B:E12|W:F11|B:B10|W:C10
3bk4-gokifu-20220301-Xie_Ke-Ke_Jie,30,B:R16,W:D17,B:D4,W:Q4,B:C15,W:C13,B:E16,W:D16,B:D15,W:E15,B:E14,W:F15,B:D13,W:G16,B:D11,W:P16,B:P17,W:O17,B:Q17,W:O16,B:R14,W:F14,B:R3,W:R4,B:Q3,W:O3,B:P3,W:P4,B:O2,W:C9,B:R16|W:D17|B:D4|W:Q4|B:C15|W:C13|B:E16|W:D16|B:D15|W:E15|B:E14|W:F15|B:D13|W:G16|B:D11|W:P16|B:P17|W:O17|B:Q17|W:O16|B:R14|W:F14|B:R3|W:R4|B:Q3|W:O3|B:P3|W:P4|B:O2|W:C9
3bk5-gokifu-20220301-Tuo_Jiaxi-Mi_Yuting,30,B:R16,W:D16,B:Q4,W:D4,B:C17,W:D17,B:C16,W:D15,B:B14,W:P17,B:Q15,W:R3,B:Q3,W:R4,B:Q5,W:S6,B:M17,W:M3,B:R2,W:S2,B:S5,W:R5,B:R6,W:Q2,B:S3,W:R1,B:S4,W:R2,B:S7,W:Q6,B:R16|W:D16|B:Q4|W:D4|B:C17|W:D17|B:C16|W:D15|B:B14|W:P17|B:Q15|W:R3|B:Q3|W:R4|B:Q5|W:S6|B:M17|W:M3|B:R2|W:S2|B:S5|W:R5|B:R6|W:Q2|B:S3|W:R1|B:S4|W:R2|B:S7|W:Q6
3bkf-gokifu-20220302-Ke_Jie-Mi_Yuting,30,B:R16,W:D16,B:Q3,W:D4,B:R6,W:P16,B:P17,W:O17,B:Q17,W:O16,B:Q14,W:K16,B:C3,W:Q4,B:P4,W:C4,B:D3,W:E4,B:E3,W:F4,B:F3,W:R3,B:R4,W:Q5,B:R5,W:P3,B:Q2,W:O4,B:P5,W:Q6,B:R16|W:D16|B:Q3|W:D4|B:R6|W:P16|B:P17|W:O17|B:Q17|W:O16|B:Q14|W:K16|B:C3|W:Q4|B:P4|W:C4|B:D3|W:E4|B:E3|W:F4|B:F3|W:R3|B:R4|W:Q5|B:R5|W:P3|B:Q2|W:O4|B:P5|W:Q6
3bmx-gokifu-20220322-Ichiriki_Ryo-Byun_Sangil,30,B:R16,W:D4,B:D17,W:Q4,B:C3,W:C4,B:D3,W:F3,B:E3,W:E4,B:F2,W:C15,B:P16,W:O16,B:O17,W:N17,B:N16,W:O15,B:M17,W:N18,B:P17,W:M16,B:N15,W:L17,B:M15,W:M18,B:O14,W:R9,B:R3,W:Q3,B:R16|W:D4|B:D17|W:Q4|B:C3|W:C4|B:D3|W:F3|B:E3|W:E4|B:F2|W:C15|B:P16|W:O16|B:O17|W:N17|B:N16|W:O15|B:M17|W:N18|B:P17|W:M16|B:N15|W:L17|B:M15|W:M18|B:O14|W:R9|B:R3|W:Q3
3bmy-gokifu-20220322-Ding_Hao-Shibano_Toramaru,30,B:Q16,W:D4,B:C3,W:D3,B:C4,W:D5,B:B6,W:D16,B:R4,W:P3,B:Q5,W:M3,B:O17,W:F17,B:C7,W:N16,B:O16,W:N14,B:H4,W:D7,B:D8,W:C6,B:B8,W:E8,B:D9,W:H7,B:K3,W:R13,B:R15,W:R8,B:Q16|W:D4|B:C3|W:D3|B:C4|W:D5|B:B6|W:D16|B:R4|W:P3|B:Q5|W:M3|B:O17|W:F17|B:C7|W:N16|B:O16|W:N14|B:H4|W:D7|B:D8|W:C6|B:B8|W:E8|B:D9|W:H7|B:K3|W:R13|B:R15|W:R8
3bmz-gokifu-20220322-Iyama_Yuuta-Kim_Jiseok,30,B:Q16,W:D4,B:Q4,W:D17,B:F3,W:C6,B:C15,W:F16,B:O17,W:R3,B:Q3,W:R4,B:R6,W:R5,B:Q5,W:S6,B:R7,W:S7,B:R8,W:J3,B:D3,W:C3,B:C2,W:B3,B:E4,W:D2,B:E2,W:E3,B:R2,W:S2,B:Q16|W:D4|B:Q4|W:D17|B:F3|W:C6|B:C15|W:F16|B:O17|W:R3|B:Q3|W:R4|B:R6|W:R5|B:Q5|W:S6|B:R7|W:S7|B:R8|W:J3|B:D3|W:C3|B:C2|W:B3|B:E4|W:D2|B:E2|W:E3|B:R2|W:S2
3bn0-gokifu-20220322-Kim_Myounghoon-Shi_Yue,30,B:R16,W:D16,B:C4,W:Q4,B:F3,W:P17,B:Q15,W:M17,B:R3,W:R4,B:Q3,W:O3,B:P3,W:P4,B:O2,W:C14,B:O4,W:N3,B:N2,W:M3,B:O5,W:M5,B:P6,W:S3,B:S2,W:R2,B:S4,W:P2,B:T3,W:Q2,B:R16|W:D16|B:C4|W:Q4|B:F3|W:P17|B:Q15|W:M17|B:R3|W:R4|B:Q3|W:O3|B:P3|W:P4|B:O2|W:C14|B:O4|W:N3|B:N2|W:M3|B:O5|W:M5|B:P6|W:S3|B:S2|W:R2|B:S4|W:P2|B:T3|W:Q2
3bn1-gokifu-20220322-Mi_Yuting-Sada_Atsushi,30,B:R16,W:D17,B:Q3,W:D4,B:O16,W:R5,B:O4,W:M17,B:R9,W:N15,B:D15,W:C15,B:C14,W:C16,B:D14,W:F16,B:D10,W:C8,B:F3,W:E3,B:F4,W:D6,B:K4,W:O15,B:P16,W:Q14,B:N16,W:M16,B:M15,W:N13,B:R16|W:D17|B:Q3|W:D4|B:O16|W:R5|B:O4|W:M17|B:R9|W:N15|B:D15|W:C15|B:C14|W:C16|B:D14|W:F16|B:D10|W:C8|B:F3|W:E3|B:F4|W:D6|B:K4|W:O15|B:P16|W:Q14|B:N16|W:M16|B:M15|W:N13
3bn6-gokifu-20220324-Gu_Zihao-Byun_Sangil,30,B:R16,W:Q4,B:D17,W:C4,B:C15,W:P17,B:Q14,W:F3,B:L17,W:D14,B:C14,W:O3,B:R6,W:R9,B:R11,W:P9,B:R4,W:R3,B:S3,W:R2,B:Q5,W:S4,B:R5,W:S2,B:N5,W:Q12,B:Q11,W:P11,B:P12,W:P13,B:R16|W:Q4|B:D17|W:C4|B:C15|W:P17|B:Q14|W:F3|B:L17|W:D14|B:C14|W:O3|B:R6|W:R9|B:R11|W:P9|B:R4|W:R3|B:S3|W:R2|B:Q5|W:S4|B:R5|W:S2|B:N5|W:Q12|B:Q11|W:P11|B:P12|W:P13
3bn7-gokifu-20220324-Ding_Hao-Shin_Minjun,30,B:Q16,W:D4,B:C3,W:D3,B:C4,W:D5,B:B6,W:D16,B:Q4,W:R17,B:R16,W:Q17,B:O17,W:P17,B:P16,W:O18,B:H4,W:N17,B:O16,W:S17,B:O3,W:R12,B:P12,W:R9,B:R7,W:N16,B:N15,W:M15,B:N14,W:S5,B:Q16|W:D4|B:C3|W:D3|B:C4|W:D5|B:B6|W:D16|B:Q4|W:R17|B:R16|W:Q17|B:O17|W:P17|B:P16|W:O18|B:H4|W:N17|B:O16|W:S17|B:O3|W:R12|B:P12|W:R9|B:R7|W:N16|B:N15|W:M15|B:N14|W:S5
3bn8-gokifu-20220324-Shin_Jinseo-Li_Qincheng,30,B:R16,W:D16,B:Q3,W:D3,B:O16,W:Q5,B:R5,W:R6,B:R4,W:Q6,B:O3,W:Q10,B:C17,W:C16,B:D17,W:F17,B:E17,W:E16,B:F18,W:C8,B:G17,W:F16,B:B17,W:R13,B:C13,W:D12,B:D13,W:E12,B:F14,W:G16,B:R16|W:D16|B:Q3|W:D3|B:O16|W:Q5|B:R5|W:R6|B:R4|W:Q6|B:O3|W:Q10|B:C17|W:C16|B:D17|W:F17|B:E17|W:E16|B:F18|W:C8|B:G17|W:F16|B:B17|W:R13|B:C13|W:D12|B:D13|W:E12|B:F14|W:G16
3bn9-gokifu-20220324-Sada_Atsushi-Tang_Weixing,30,B:Q16,W:D17,B:Q3,W:D3,B:D15,W:C15,B:C14,W:C16,B:D14,W:F17,B:C5,W:F4,B:D9,W:R17,B:R16,W:Q17,B:P16,W:P17,B:O17,W:O18,B:R6,W:Q4,B:R4,W:P3,B:Q5,W:P4,B:Q2,W:R3,B:R2,W:Q12,B:Q16|W:D17|B:Q3|W:D3|B:D15|W:C15|B:C14|W:C16|B:D14|W:F17|B:C5|W:F4|B:D9|W:R17|B:R16|W:Q17|B:P16|W:P17|B:O17|W:O18|B:R6|W:Q4|B:R4|W:P3|B:Q5|W:P4|B:Q2|W:R3|B:R2|W:Q12
